// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

//evento apollo
1737,Ichibi,Ichibi,Ichibi,999,100000000000,1,100000,500,5,500000,500000,65,75,500,200,50,1000,800,200,10,12,2,9,80,103298709,200,100,768,480,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,Nibi,Nibi,Nibi,999,100000000000,1,100000,500,5,500000,500000,65,75,500,200,50,1000,800,200,10,12,2,7,40,103298709,200,100,768,480,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,Sanbi,Sanbi,Sanbi,999,100000000000,1,100000,500,5,500000,500000,65,75,550,200,50,1000,800,300,10,12,2,7,80,103298709,200,1100,616,528,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,Yonbi,Yonbi,Yonbi,999,100000000000,1,100000,500,5,500000,500000,65,75,600,200,50,1000,800,300,10,12,2,9,80,103298709,200,1306,616,288,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,Gobi,Gobi,Gobi,999,100000000000,1,100000,500,5,500000,500000,65,75,600,200,50,1000,800,250,10,12,2,7,80,103298709,200,1552,1152,336,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,Rokubi,Rokubi,Rokubi,999,100000000000,1,100000,500,5,500000,500000,65,75,650,200,50,1000,800,200,10,12,2,7,80,103298709,200,2276,576,336,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,Shichibi,Shichibi,Shichibi,999,100000000000,1,100000,500,5,500000,500000,65,75,650,200,50,1000,800,150,10,12,2,0,40,103298709,150,480,840,432,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,Hachibi,Hachibi,Hachibi,999,100000000000,1,100000,500,5,500000,500000,65,75,750,200,50,1000,800,200,10,12,2,7,80,103298709,200,523,360,360,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,Kyuubi,Kyuubi,Kyuubi,999,100000000000,1,100000,500,5,500000,9000000,65,75,3000,500,500,10000,800,200,10,12,2,7,80,103298709,200,523,360,360,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,Juubi,Juubi,Juubi,999,100000000000,1,100000,500,5,900000,990000,70,30,5000,200,50,5000,800,200,10,12,2,7,80,103298709,200,523,360,360,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,10000,781,10000,781,10000,781,10000,781,10000,0,0

// Biju
//1737,Ichibi,Ichibi,Ichibi,999,200000000,1,100000,500,5,60000,60000,65,75,500,200,50,1000,800,200,10,12,2,9,80,103298709,200,100,768,480,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1984,Nibi,Nibi,Nibi,999,236250000,1,100000,500,5,60000,60000,65,75,500,200,50,1000,800,200,10,12,2,7,40,103298709,200,100,768,480,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1986,Sanbi,Sanbi,Sanbi,999,246000000,1,100000,500,5,60000,60000,65,75,550,200,50,1000,800,300,10,12,2,7,80,103298709,200,1100,616,528,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1981,Yonbi,Yonbi,Yonbi,999,247500000,1,100000,500,5,60000,60000,65,75,600,200,50,1000,800,300,10,12,2,9,80,103298709,200,1306,616,288,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1982,Gobi,Gobi,Gobi,999,238500000,1,100000,500,5,60000,60000,65,75,600,200,50,1000,800,250,10,12,2,7,80,103298709,200,1552,1152,336,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1985,Rokubi,Rokubi,Rokubi,999,255000000,1,100000,500,5,60000,60000,65,75,650,200,50,1000,800,200,10,12,2,7,80,103298709,200,2276,576,336,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1983,Shichibi,Shichibi,Shichibi,999,261000000,1,100000,500,5,60000,60000,65,75,650,200,50,1000,800,150,10,12,2,0,40,103298709,150,480,840,432,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1738,Hachibi,Hachibi,Hachibi,999,273750000,1,100000,500,5,60000,60000,65,75,750,200,50,1000,800,200,10,12,2,7,80,103298709,200,523,360,360,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
//1086,Kyuubi,Kyuubi,Kyuubi,999,285000000,1,100000,500,5,60000,60000,65,75,700,200,50,1000,800,200,10,12,2,7,80,103298709,200,523,360,360,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// ---------------------------------------------------------------------------------------------------------------------------
// Portões
2001,BARRICADE,Portão 1,Portão 1,999,3000,0,0,0,1,0,0,0,0,1,17,1,80,126,20,10,12,2,0,89,70713376,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,BARRICADE,Portão 2,Portão 2,999,3500,0,0,0,1,0,0,0,0,1,17,1,80,126,20,10,12,2,0,89,70713376,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,BARRICADE,Portão 3,Portão 3,999,4000,0,0,0,1,0,0,0,0,1,17,1,80,126,20,10,12,2,0,89,70713376,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,BARRICADE,Portão 4,Portão 4,999,4500,0,0,0,1,0,0,0,0,1,17,1,80,126,20,10,12,2,0,89,70713376,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,BARRICADE,Portão 5,Portão 5,999,5000,0,0,0,1,0,0,0,0,1,17,1,80,126,20,10,12,2,0,89,70713376,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,BARRICADE,Portão 6,Portão 6,999,5500,0,0,0,1,0,0,0,0,1,17,1,80,126,20,10,12,2,0,89,70713376,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// ---------------------------------------------------------------------------------------------------------------------------
// Aldeia
1694,Aldeia,Aldeia,Aldeia,99,10000,0,2200,2100,3,0,0,0,0,0,0,0,0,0,0,10,12,2,7,89,70713376,100,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Edificios
1330,prediokonoha1,prediokonoha,prediokonoha,999,600000000,1,0,0,1,60,71,40,50,1,17,80,50,26,20,10,12,0,8,26,0x6200000,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,prediokonoha2,prediokonoha2,prediokonoha2,999,600000000,0,0,0,10,0,0,50,50,1,1,3000,1,1,1,10,12,2,8,26,0x6200000,50,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,prediokonoha3,prediokonoha3,prediokonoha3,999,600000000,0,0,0,10,0,0,50,50,1,1,1,15000,1,1,10,12,2,8,26,0x6200000,50,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1333,prediosuna1,prediosuna1,prediosuna1,999,600000000,1,0,0,1,60,71,40,50,1,17,80,50,26,20,10,12,0,8,26,0x6200000,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,prediosuna2,prediosuna2,prediosuna2,999,600000000,0,0,0,10,0,0,50,50,1,1,3000,1,1,1,10,12,2,8,26,0x6200000,50,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,prediosuna3,prediosuna3,prediosuna3,999,600000000,0,0,0,10,0,0,50,50,1,1,1,15000,1,1,10,12,2,8,26,0x6200000,50,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1336,predionevoa1,predionevoa1,predionevoa1,999,600000000,1,0,0,1,60,71,40,50,1,17,80,50,26,20,10,12,0,8,26,0x6200000,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,predionevoa2,predionevoa2,predionevoa2,999,600000000,0,0,0,10,0,0,50,50,1,1,3000,1,1,1,10,12,2,8,26,0x6200000,50,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,predionevoa3,predionevoa3,predionevoa3,999,600000000,0,0,0,10,0,0,50,50,1,1,1,15000,1,1,10,12,2,8,26,0x6200000,50,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1339,predionuvem1,predionuvem1,predionuvem1,999,600000000,1,0,0,1,60,71,40,50,1,17,80,50,26,20,10,12,0,8,26,0x6200000,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,predionuvem2,predionuvem2,predionuvem2,999,600000000,0,0,0,10,0,0,50,50,1,1,3000,1,1,1,10,12,2,8,26,0x6200000,50,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,predionuvem3,predionuvem3,predionuvem3,999,600000000,0,0,0,10,0,0,50,50,1,1,1,15000,1,1,10,12,2,8,26,0x6200000,50,608,1440,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// Guardião
// 1576,Guardiao_Konoha,Guardião da Torre,Guardião da Torre,999,20000000,0,0,0,10,21189,22289,35,40,1200,200,1600,300,700,700,12,15,2,2,80,0x3695,200,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1779,Guardiao_Konoha,Guardião Taijutsu,Guardião Taijutsu,999,15000000,0,0,0,2,21189,22289,30,20,200,300,150,150,800,1500,3,15,2,2,80,0x985,150,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1450,Guardiao_Konoha,Guardião Ninjutsu,Guardião Ninjutsu,999,12500000,0,0,0,6,21189,22289,15,35,300,300,150,300,2000,2000,8,10,2,2,80,0x985,300,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1456,Guardiao_Konoha,Guardião Genjutsu,Guardião Genjutsu,999,10000000,0,0,0,3,21189,22289,5,10,300,300,150,500,3000,500,6,10,2,2,80,0x985,300,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// 1045,Guardiao_Suna,Guardião da Torre,Guardião da Torre,999,20000000,0,0,0,10,21189,22289,35,40,1200,200,100,300,700,700,12,15,2,2,80,0x4083295,200,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1061,Guardiao_Suna,Guardião Taijutsu,Guardião Taijutsu,999,15000000,0,0,0,2,21189,22289,30,20,200,300,150,150,800,1500,3,15,2,2,80,0x985,150,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1063,Guardiao_Suna,Guardião Ninjutsu,Guardião Ninjutsu,999,12500000,0,0,0,6,21189,22289,15,35,300,300,150,300,2000,2000,8,10,2,2,80,0x985,300,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1064,Guardiao_Suna,Guardião Genjutsu,Guardião Genjutsu,999,10000000,0,0,0,3,21189,22289,5,10,300,300,150,500,3000,500,6,10,2,2,80,0x985,300,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// 1069,Guardiao_Nevoa,Guardião da Torre,Guardião da Torre,999,20000000,0,0,0,10,21189,22289,35,40,1200,200,100,300,700,700,12,15,2,2,80,0x4083295,200,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1071,Guardiao_Nevoa,Guardião Taijutsu,Guardião Taijutsu,999,15000000,0,0,0,2,21189,22289,30,20,200,300,150,150,800,1500,3,15,2,2,80,0x985,150,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1076,Guardiao_Nevoa,Guardião Ninjutsu,Guardião Ninjutsu,999,12500000,0,0,0,6,21189,22289,15,35,300,300,150,300,2000,2000,8,10,2,2,80,0x985,300,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1085,Guardiao_Nevoa,Guardião Genjutsu,Guardião Genjutsu,999,10000000,0,0,0,3,21189,22289,5,10,300,300,150,500,3000,500,6,10,2,2,80,0x985,300,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// 1001,Guardiao_Nuvem,Guardião da Torre,Guardião da Torre,999,20000000,0,0,0,10,21189,22289,35,40,1200,200,100,300,700,700,12,15,2,2,80,0x4083295,200,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1003,Guardiao_Nuvem,Guardião Taijutsu,Guardião Taijutsu,999,15000000,0,0,0,2,21189,22289,30,20,200,300,150,150,800,1500,3,15,2,2,80,0x985,150,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1008,Guardiao_Nuvem,Guardião Ninjutsu,Guardião Ninjutsu,999,12500000,0,0,0,6,21189,22289,15,35,300,300,150,300,2000,2000,8,10,2,2,80,0x985,300,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
// 1013,Guardiao_Nuvem,Guardião Genjutsu,Guardião Genjutsu,999,10000000,0,0,0,3,21189,22289,5,10,300,300,150,500,3000,500,6,10,2,2,80,0x985,300,3,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// ---------------------------------------------------------------------------------------------------------------------------

// Battleground
1909,OBJ_A,Food Storage,Food Storage,999,250,0,0,0,0,1,2,100,99,1,1,1,1,1,1,0,0,2,0,20,0x6370000,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,OBJ_B,Food Depot,Food Depot,999,250,0,0,0,0,1,2,100,99,1,1,1,1,1,1,0,0,2,0,20,0x6370000,300,1288,288,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1914,OBJ_A2,Bandeira,Bandeira,1,26000000,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,86,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,OBJ_B2,Bandeira,Bandeira,1,26000000,0,0,0,1,7,10,0,5,1,1,1,1,6,30,10,12,1,3,86,0x120,400,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,B_S_GUARDIAN,Guardião,Guardião,999,4000000,0,0,0,6,25189,26289,95,50,2300,350,100,1150,3000,3000,15,20,1,7,66,0x39AD,100,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,B_S_GUARDIAN,Guardião,Guardião,999,4000000,0,0,0,6,25189,26289,95,50,2300,350,100,1150,3000,3000,15,20,1,7,66,0x39AD,100,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

// ---------------------------------------------------------------------------------------------------------------------------

// Mobs Filds

1656,Genin,Genin,Genin,350,80000,0,10000,60,1,9000,10000,10,10,210,100,210,150,210,20,10,12,1,2,20,0x281,150,1148,1728,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,Chunin,Chunin,Chunin,550,150000,0,15000,100,1,15000,18000,10,10,300,150,300,100,200,30,10,12,1,2,20,0x1481,200,2000,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,Jounin,Jounin,Jounin,999,1000000,0,50000,300,1,46000,56000,50,50,400,300,300,400,500,600,10,12,1,2,20,0x79F,170,76,200,288,0,0,0,0,0,0,0,738,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1839,BYORGUE,Byorgue,Byorgue,999,1300000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3085,300,1772,72,384,0,0,0,0,0,0,0,746,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1401,SHINOBI,Shinobi,Shinobi,999,1300000,0,50000,300,1,46000,56000,50,50,400,300,300,300,500,600,10,12,1,2,20,0x3695,150,1003,1152,336,0,0,0,0,0,0,0,742,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1373,BANDIDO,Bandido,Bandido,999,1300000,0,50000,1,1,1000,2500,50,50,200,150,200,400,500,600,10,12,1,7,60,0x3695,165,1380,1080,336,0,0,0,0,0,0,0,744,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,10000,0,0

1635,Anbu,Anbu,Anbu,999,1300000,0,50000,300,1,46000,56000,60,50,400,300,300,400,800,600,10,12,1,2,20,0x3695,180,76,400,288,0,0,0,0,0,0,0,740,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,10000,0,0
1992,Capitao_Anbu,Capitão Anbu,Capitão Anbu,999,1300000,0,50000,300,1,46000,56000,60,50,450,300,300,450,500,600,10,12,1,2,20,0x3695,165,1543,400,480,0,0,0,0,0,0,0,747,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,10000,0,0

//-----------------------------------------
//Taka
1996,Juugo,Juugo,Juugo,999,1300000,0,50000,0,1,30000,35000,50,50,400,300,300,400,600,600,10,12,1,7,80,0x3695,180,624,400,240,0,0,0,0,0,0,0,741,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Karin,Karin,Karin,999,1300000,0,50000,0,1,30000,31000,50,50,250,300,300,400,600,600,10,12,1,7,80,0x3695,180,816,816,288,0,0,0,0,0,0,0,743,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,Suigetsu,Suigetsu,Suigetsu,999,1300000,0,50000,0,1,30000,60000,50,50,400,300,300,400,600,600,10,12,1,7,81,0x3695,180,480,480,480,0,0,0,0,0,0,0,745,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,Sasuke,Sasuke,Sasuke,999,1300000,0,50000,0,1,30000,35000,50,50,400,300,300,400,600,600,10,12,1,7,80,0x3695,180,480,480,120,0,0,0,0,0,0,0,739,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//--- Mobs Kuchy
1034,Girino2,Girino,Girino,15,50,0,0,0,1,5,7,0,5,3,3,3,0,15,15,10,12,0,2,21,0x81,200,2016,816,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,75,0,0
1783,Filhote_Katsuyo2,Filhote de Katsuyo,Filhote de Katsuyo,15,70,0,0,0,1,8,10,10,10,12,12,12,12,24,21,10,12,0,2,20,0x3289,150,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,75,0,0
1037,Jya,Filhote de Cobra,Filhote de Cobra,15,45,0,0,0,1,6,8,0,0,6,6,6,6,18,18,10,12,0,2,20,0x91,200,1576,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,75,0,0
1214,Onba2,Onbba,Onbba,15,55,0,0,0,1,12,14,0,15,18,6,18,18,30,24,10,12,1,7,80,0x3681,200,1500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1212,Akino2,Akino,Akino,15,50,0,0,0,1,10,12,0,10,15,6,15,0,30,21,10,12,0,2,20,0x3281,350,1500,680,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,75,0,0
1006,Filhote_de_Tartaruga,Filhote de Tartaruga,Filhote de Tartaruga,15,50,0,0,0,1,10,12,0,10,15,6,15,0,30,21,10,12,0,2,20,0x3281,350,1500,680,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,75,0,0
1017,Filhote_de_Aranha,Filhote de Aranha,Filhote de Aranha,15,50,0,0,0,1,10,12,0,10,15,6,15,0,30,21,10,12,0,2,20,0x3281,350,1500,680,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

1402,Gama-Kichi2,Gama-Kichi,Gama-Kichi,900,500000,0,40000,300,1,160,180,10,10,210,100,210,150,210,20,10,12,1,2,20,0x281,160,1148,1728,864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,30,0,0
1031,Namekuji2,Namekuji,Namekuji,900,500000,0,40000,300,1,110,130,5,5,140,140,75,75,75,75,10,12,1,2,20,0x3081,300,1672,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,30,0,0
1025,Kyodaija2,Kyodaija,Kyodaija,900,500000,0,40000,300,1,162,182,10,10,210,100,210,210,210,210,10,12,1,2,20,0xA95,200,1576,576,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,30,0,0
1628,Saru2,Saru,Saru,900,500000,0,40000,300,1,170,190,10,10,210,210,210,210,210,210,10,12,0,2,20,0x3081,300,140,578,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,30,0,0
1296,Pakkun2,Pakkun,Pakkun,900,500000,0,40000,300,1,172,192,10,10,210,210,210,210,210,210,10,12,0,2,20,0x3085,200,2016,816,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,30,0,0
1021,Tartaruga2,Tartaruga,Tartaruga,900,500000,0,40000,300,1,172,192,10,10,210,210,210,210,210,210,10,12,0,2,20,0x3085,200,2016,816,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,30,0,0
1023,Aranha2,Aranha,Aranha,900,500000,0,40000,300,1,172,192,10,10,210,210,210,210,210,210,10,12,0,2,20,0x3085,200,2016,816,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,30,0,0

1089,Gama-Bunta2,Gama-Bunta,Gama-Bunta,999,1500000,0,50000,1,2,14000,16000,20,35,400,400,1,850,586,400,10,10,2,2,61,0x195,120,200,1236,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,Katsuyo2,Katsuyo,Katsuyo,999,1500000,1,50000,1,1,6220,8040,35,45,600,300,1,400,400,400,10,12,2,2,20,0x595,165,1492,1092,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,Manda2,Manda,Manda,999,1500000,0,50000,1,1,6220,8040,35,45,600,400,1,400,400,400,10,12,2,2,20,0x3795,200,588,816,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,Enma2,Enma,Enma,999,1500000,0,50000,1,1,7822,8251,66,36,400,300,300,300,300,300,10,12,2,2,20,0xF9F,200,1054,54,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,Baru2,Baru,Baru,999,1500000,0,50000,1,1,6220,8040,67,40,401,300,1,300,300,300,10,12,1,2,20,0x3585,240,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,Ninkame2,Ninkame,Ninkame,999,1500000,0,50000,1,1,6220,8040,67,40,401,300,1,300,300,300,10,12,1,2,20,0x3585,240,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,Kyodaigumo2,Kyodaigumo,Kyodaigumo,999,1500000,0,50000,1,1,6220,8040,67,40,401,300,1,300,300,300,10,12,1,2,20,0x3585,240,76,384,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

//Mobs bingo book
1244,NUKENIN_ASSASSINO,Nukenin Rank E,Nukenin Rank E,999,5000000,0,0,0,2,21189,22289,50,60,1200,50,100,600,2000,3000,12,15,1,7,26,0x6283695,200,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245,NUKENIN_ASSASSINO,Nukenin Rank D,Nukenin Rank D,999,10000000,0,0,0,2,22189,23289,50,60,1500,50,100,700,3000,3000,12,15,1,7,66,0x6283695,170,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,NUKENIN_ASSASSINO,Nukenin Rank C,Nukenin Rank C,999,25000000,0,0,0,2,23189,24289,50,60,1700,50,100,800,3000,3000,12,15,1,7,66,0x6283695,170,10,1152,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
